Order_ID,Customer_ID,Customer_Age,Customer_Gender,City,Area,Restaurant_ID,Restaurant_Name,Cuisine_Type,Order_Date,Order_Time,Delivery_Time_Min,Distance_km,Order_Value,Discount_Applied,Final_Amount,Payment_Mode,Order_Status,Cancellation_Reason,Delivery_Partner_ID,Delivery_Rating,Restaurant_Rating,Order_Day,Peak_Hour,Profit_Margin,Profit_Margin_Percentage,Delivery_Performance,Customer_Age_Group
ORD000104,CUST7259,23.0,Other,Bangalore,North,RES332,Restaurant_96,Indian,11/12/2024,0:00,70.0,36.28,1197.0,0.0,1197.0,Card,Delivered,Not Cancelled,DP493,2.0,3.1,Weekday,False,0.0,0.0,Slow,18-25
ORD000105,CUST8820,38.97651632035586,Female,Delhi,South,RES159,Restaurant_229,Mexican,9/11/2024,0:00,20.0,7.03,187.0,187.0,0.0,Card,Delivered,Not Cancelled,DP420,3.0,4.7,Weekday,False,0.16,16.0,Fast,36-45
ORD000106,CUST8416,29.0,Female,Mumbai,South,RES585,Restaurant_366,Indian,12/5/2024,0:00,,29.88,3449.0,300.0,3149.0,Card,Cancelled,Not Cancelled,DP875,,4.2,Weekday,True,0.1,10.0,Very Slow,26-35
ORD000107,CUST6803,36.0,Other,Hyderabad,Central,RES171,Restaurant_490,Chinese,6/4/2024,0:00,52.0,28.49,3350.0,100.0,3250.0,Upi,Delivered,Not Cancelled,DP481,3.0,5.0,Weekday,False,0.2,20.0,Moderate,36-45
ORD000108,CUST4891,38.97651632035586,Female,Bangalore,North,RES104,Restaurant_191,Mexican,4/26/2024,0:00,227.0,9.97,1145.0,300.0,845.0,Upi,Delivered,Not Cancelled,DP250,2.0,3.2,Weekday,True,0.34,34.0,Very Slow,36-45
ORD000109,CUST9119,38.97651632035586,Female,Bangalore,Central,RES777,Restaurant_250,Indian,2/7/2024,0:00,148.0,9.97,1197.0,20.0,1177.0,Wallet,Delivered,Not Cancelled,DP880,5.0,3.3,Weekday,True,0.13,13.0,Very Slow,36-45
ORD000110,CUST7421,38.97651632035586,Female,Hyderabad,South,RES629,Restaurant_308,Chinese,1/4/2024,0:00,31.0,5.31,996.0,300.0,696.0,Wallet,Delivered,Not Cancelled,DP952,2.0,5.0,Weekday,False,0.13,13.0,Moderate,36-45
ORD000111,CUST9866,38.97651632035586,Other,Delhi,South,RES507,Restaurant_31,Indian,12/13/2024,0:00,233.0,27.58,1109.0,20.0,1089.0,Wallet,Delivered,Not Cancelled,DP888,5.0,4.3,Weekday,False,0.13,13.0,Very Slow,36-45
ORD000112,CUST3078,38.97651632035586,Other,Hyderabad,North,RES275,Restaurant_413,Indian,2/1/2024,0:00,153.0,18.9,189.0,20.0,169.0,Card,Delivered,Not Cancelled,DP616,3.0,4.4,Weekday,False,0.34,34.0,Very Slow,36-45
ORD000113,CUST9730,55.0,Male,Delhi,Central,RES110,Restaurant_372,Italian,1/8/2024,0:00,130.0,25.32,2119.0,50.0,2069.0,Cod,Delivered,Not Cancelled,DP289,4.0,5.0,Weekday,False,0.15,15.0,Very Slow,46-60
ORD000114,CUST1670,38.97651632035586,Female,Hyderabad,Central,RES385,Restaurant_114,Chinese,9/20/2024,0:00,67.0,9.97,2435.0,300.0,2135.0,Upi,Delivered,Not Cancelled,DP445,4.0,4.4,Weekday,False,0.0,0.0,Slow,36-45
ORD000115,CUST3590,38.97651632035586,Female,Delhi,North,RES836,Restaurant_140,Italian,3/2/2024,0:00,120.0,9.97,1197.0,0.0,1197.0,Cod,Delivered,Not Cancelled,DP621,1.0,4.4,Weekend,True,0.0,0.0,Slow,36-45
ORD000116,CUST4431,47.0,Male,Bangalore,South,RES901,Restaurant_22,Indian,7/18/2024,0:00,141.0,9.97,620.0,50.0,570.0,Cod,Delivered,Not Cancelled,DP559,1.0,3.2,Weekday,False,0.36,36.0,Very Slow,46-60
ORD000117,CUST1244,19.0,Other,Mumbai,West,RES715,Restaurant_260,Indian,3/10/2024,0:00,226.0,31.97,940.0,20.0,920.0,Card,Delivered,Not Cancelled,DP784,1.0,5.0,Weekend,True,0.0,0.0,Very Slow,18-25
ORD000118,CUST9111,41.0,Male,Mumbai,South,RES837,Restaurant_321,Indian,1/1/2024,0:00,120.0,5.67,758.0,100.0,658.0,Upi,Delivered,Not Cancelled,DP289,3.0,5.0,Weekday,True,0.35,35.0,Slow,36-45
ORD000119,CUST4107,30.0,Other,Hyderabad,East,RES828,Restaurant_34,Indian,2/4/2024,0:00,167.0,5.27,2160.0,20.0,2140.0,Upi,Delivered,Not Cancelled,DP406,1.0,5.0,Weekend,True,0.33,33.0,Very Slow,26-35
ORD000120,CUST9633,38.97651632035586,Other,Hyderabad,South,RES887,Restaurant_35,Chinese,6/1/2024,0:00,257.0,8.4,1197.0,0.0,1197.0,Upi,Delivered,Not Cancelled,DP374,1.0,3.2,Weekend,True,0.25,25.0,Very Slow,36-45
ORD000121,CUST6423,47.0,Other,Hyderabad,South,RES501,Restaurant_225,Italian,1/8/2024,0:00,289.0,7.6,610.0,100.0,510.0,Card,Delivered,Not Cancelled,DP259,5.0,4.4,Weekday,False,0.44,44.0,Very Slow,46-60
ORD000122,CUST5924,24.0,Male,Hyderabad,Central,RES197,Restaurant_268,Italian,6/9/2024,0:00,145.0,20.08,4173.0,0.0,4173.0,Cod,Delivered,Not Cancelled,DP692,2.0,3.8,Weekend,False,0.26,26.0,Very Slow,18-25
ORD000123,CUST2059,22.0,Other,Delhi,East,RES104,Restaurant_43,Indian,1/2/2024,0:00,217.0,9.97,4160.0,0.0,4160.0,Upi,Delivered,Not Cancelled,DP450,2.0,4.5,Weekday,True,0.42,42.0,Very Slow,18-25
ORD000124,CUST8311,38.97651632035586,Female,Chennai,South,RES980,Restaurant_458,Mexican,1/26/2024,0:00,120.0,9.97,4825.0,0.0,4825.0,Card,Delivered,Not Cancelled,DP650,3.0,3.2,Weekday,True,0.31,31.0,Slow,36-45
ORD000125,CUST7351,55.0,Male,Hyderabad,South,RES330,Restaurant_172,Italian,5/6/2024,0:00,58.0,31.96,1197.0,0.0,1197.0,Card,Delivered,Not Cancelled,DP941,5.0,3.0,Weekday,False,0.43,43.0,Moderate,46-60
ORD000126,CUST3644,46.0,Male,Chennai,Central,RES130,Restaurant_495,Indian,8/30/2024,0:00,,9.97,1197.0,300.0,897.0,Wallet,Cancelled,Not Cancelled,DP524,,5.0,Weekday,False,0.0,0.0,Very Slow,46-60
ORD000127,CUST8112,30.0,Female,Hyderabad,East,RES116,Restaurant_480,Indian,7/22/2024,0:00,193.0,33.0,1197.0,0.0,1197.0,Card,Delivered,Not Cancelled,DP771,5.0,4.6,Weekday,True,0.31,31.0,Very Slow,26-35
ORD000128,CUST8652,42.0,Other,Hyderabad,Central,RES953,Restaurant_363,Indian,10/19/2024,0:00,,9.97,1197.0,50.0,1147.0,Card,Cancelled,Customer Cancelled,DP647,,4.7,Weekend,False,0.32,32.0,Very Slow,36-45
ORD000129,CUST8327,20.0,Other,Hyderabad,North,RES606,Restaurant_101,Italian,1/15/2024,0:00,264.0,3.49,675.0,100.0,575.0,Cod,Delivered,Not Cancelled,DP211,4.0,5.0,Weekday,False,0.34,34.0,Very Slow,18-25
ORD000130,CUST5581,40.0,Male,Hyderabad,East,RES611,Restaurant_148,Mexican,2/7/2024,0:00,120.0,39.7,2972.0,0.0,2972.0,Cod,Delivered,Not Cancelled,DP369,4.0,4.7,Weekday,False,0.0,0.0,Slow,36-45
ORD000131,CUST7828,38.97651632035586,Other,Delhi,West,RES963,Restaurant_259,Indian,6/13/2024,0:00,120.0,22.76,183.0,20.0,163.0,Wallet,Delivered,Not Cancelled,DP571,2.0,5.0,Weekday,False,0.26,26.0,Slow,36-45
ORD000132,CUST1117,38.97651632035586,Other,Bangalore,West,RES742,Restaurant_403,Mexican,7/19/2024,0:00,31.0,22.27,1197.0,300.0,897.0,Card,Delivered,Not Cancelled,DP391,4.0,4.5,Weekday,False,0.0,0.0,Moderate,36-45
ORD000133,CUST5296,57.0,Other,Chennai,East,RES772,Restaurant_461,Indian,3/14/2024,0:00,156.0,9.97,175.0,175.0,0.0,Cod,Delivered,Not Cancelled,DP423,2.0,3.8,Weekday,False,0.12,12.0,Very Slow,46-60
ORD000134,CUST8049,59.0,Other,Chennai,Central,RES147,Restaurant_407,Mexican,11/15/2024,0:00,,37.93,1197.0,0.0,1197.0,Cod,Cancelled,Not Cancelled,DP857,,5.0,Weekday,False,0.09,9.0,Very Slow,46-60
ORD000135,CUST5179,38.97651632035586,Female,Delhi,South,RES373,Restaurant_172,Indian,3/25/2024,0:00,,9.97,636.0,50.0,586.0,Wallet,Cancelled,Not Cancelled,DP157,,3.0,Weekday,False,0.1,10.0,Very Slow,36-45
ORD000136,CUST6833,34.0,Male,Bangalore,North,RES275,Restaurant_287,Indian,11/6/2024,0:00,120.0,6.35,1197.0,0.0,1197.0,Upi,Delivered,Not Cancelled,DP115,3.0,5.0,Weekday,False,0.21,21.0,Slow,26-35
ORD000137,CUST2196,38.97651632035586,Female,Hyderabad,South,RES273,Restaurant_391,Mexican,5/9/2024,0:00,24.0,6.85,1197.0,0.0,1197.0,Wallet,Delivered,Not Cancelled,DP381,3.0,5.0,Weekday,False,0.0,0.0,Fast,36-45
ORD000138,CUST3886,49.0,Male,Hyderabad,West,RES502,Restaurant_81,Indian,1/5/2024,0:00,148.0,24.14,4505.0,0.0,4505.0,Wallet,Delivered,Not Cancelled,DP433,2.0,5.0,Weekday,True,0.45,45.0,Very Slow,46-60
ORD000139,CUST1999,38.97651632035586,Male,Hyderabad,South,RES482,Restaurant_217,Italian,12/9/2024,0:00,120.0,26.84,307.0,20.0,287.0,Upi,Delivered,Not Cancelled,DP177,1.0,4.9,Weekday,False,0.24,24.0,Slow,36-45
ORD000140,CUST5151,38.97651632035586,Other,Mumbai,South,RES832,Restaurant_435,Indian,5/23/2024,0:00,50.0,8.69,2989.0,50.0,2939.0,Cod,Delivered,Not Cancelled,DP768,3.0,3.8,Weekday,False,0.0,0.0,Moderate,36-45
ORD000141,CUST3952,38.97651632035586,Other,Delhi,East,RES688,Restaurant_170,Italian,5/22/2024,0:00,120.0,28.01,4359.0,100.0,4259.0,Card,Delivered,Not Cancelled,DP603,4.0,4.0,Weekday,True,0.3,30.0,Slow,36-45
ORD000142,CUST9750,34.0,Other,Hyderabad,North,RES202,Restaurant_102,Chinese,3/11/2024,0:00,254.0,24.03,1197.0,300.0,897.0,Upi,Delivered,Not Cancelled,DP962,1.0,4.3,Weekday,False,0.0,0.0,Very Slow,26-35
ORD000143,CUST6294,38.0,Other,Mumbai,West,RES378,Restaurant_32,Italian,9/1/2024,0:00,42.0,9.97,1197.0,20.0,1177.0,Cod,Delivered,Not Cancelled,DP869,1.0,3.1,Weekend,False,0.08,8.0,Moderate,36-45
ORD000144,CUST4546,38.97651632035586,Female,Hyderabad,West,RES637,Restaurant_397,Italian,10/8/2024,0:00,176.0,27.32,625.0,50.0,575.0,Card,Delivered,Not Cancelled,DP601,5.0,3.3,Weekday,False,0.37,37.0,Very Slow,36-45
ORD000145,CUST2821,35.0,Female,Mumbai,West,RES507,Restaurant_403,Indian,10/27/2024,0:00,120.0,3.2,388.0,50.0,338.0,Upi,Delivered,Not Cancelled,DP936,3.0,3.7,Weekend,False,0.0,0.0,Slow,26-35
ORD000146,CUST1133,52.0,Other,Hyderabad,Central,RES314,Restaurant_356,Mexican,11/3/2024,0:00,42.0,3.66,607.0,0.0,607.0,Upi,Delivered,Not Cancelled,DP493,1.0,4.0,Weekend,True,0.0,0.0,Moderate,46-60
ORD000147,CUST5072,54.0,Other,Hyderabad,West,RES726,Restaurant_338,Arabian,8/1/2024,0:00,120.0,9.97,979.0,20.0,959.0,Card,Delivered,Not Cancelled,DP261,3.0,3.2,Weekday,False,0.0,0.0,Slow,46-60
ORD000148,CUST6313,23.0,Other,Hyderabad,West,RES239,Restaurant_195,Indian,3/22/2024,0:00,24.0,35.09,1197.0,300.0,897.0,Upi,Delivered,Not Cancelled,DP149,5.0,4.2,Weekday,False,0.0,0.0,Fast,18-25
ORD000149,CUST2284,49.0,Female,Chennai,East,RES174,Restaurant_447,Indian,5/20/2024,0:00,59.0,27.71,1197.0,100.0,1097.0,Card,Delivered,Not Cancelled,DP522,1.0,4.2,Weekday,True,0.41,41.0,Moderate,46-60
ORD000150,CUST8167,45.0,Other,Hyderabad,Central,RES347,Restaurant_150,Indian,2/9/2024,0:00,27.0,15.74,4033.0,0.0,4033.0,Wallet,Delivered,Not Cancelled,DP426,3.0,4.1,Weekday,False,0.4,40.0,Fast,36-45
ORD000151,CUST5370,38.97651632035586,Other,Chennai,North,RES997,Restaurant_83,Arabian,4/19/2024,0:00,46.0,9.97,1197.0,20.0,1177.0,Upi,Delivered,Not Cancelled,DP487,2.0,4.2,Weekday,False,0.3,30.0,Moderate,36-45
ORD000152,CUST7441,38.97651632035586,Male,Hyderabad,South,RES740,Restaurant_419,Italian,9/1/2024,0:00,208.0,5.1,1012.0,100.0,912.0,Card,Delivered,Not Cancelled,DP213,4.0,4.2,Weekend,False,0.0,0.0,Very Slow,36-45
ORD000153,CUST7353,29.0,Female,Bangalore,South,RES237,Restaurant_302,Italian,6/26/2024,0:00,120.0,30.02,265.0,100.0,165.0,Card,Delivered,Not Cancelled,DP190,1.0,4.7,Weekday,True,0.27,27.0,Slow,26-35
ORD000154,CUST2870,20.0,Other,Mumbai,North,RES668,Restaurant_414,Indian,9/4/2024,0:00,120.0,9.97,2586.0,50.0,2536.0,Cod,Delivered,Not Cancelled,DP563,4.0,3.3,Weekday,False,0.34,34.0,Slow,18-25
ORD000155,CUST9596,37.0,Other,Mumbai,West,RES914,Restaurant_202,Arabian,6/17/2024,0:00,120.0,25.41,1197.0,20.0,1177.0,Card,Delivered,Not Cancelled,DP285,1.0,4.9,Weekday,True,0.39,39.0,Slow,36-45
ORD000156,CUST7740,38.97651632035586,Male,Hyderabad,North,RES476,Restaurant_163,Chinese,4/18/2024,0:00,169.0,9.97,1197.0,300.0,897.0,Wallet,Delivered,Not Cancelled,DP642,1.0,4.2,Weekday,False,0.0,0.0,Very Slow,36-45
ORD000157,CUST6249,18.0,Other,Chennai,North,RES625,Restaurant_96,Arabian,2/16/2024,0:00,,2.09,287.0,100.0,187.0,Upi,Cancelled,Not Cancelled,DP206,,3.2,Weekday,False,0.23,23.0,Very Slow,18-25
ORD000158,CUST2338,38.97651632035586,Other,Hyderabad,North,RES112,Restaurant_236,Indian,10/11/2024,0:00,120.0,9.97,3234.0,0.0,3234.0,Cod,Delivered,Not Cancelled,DP826,4.0,4.3,Weekday,False,0.03,3.0,Slow,36-45
ORD000159,CUST9789,26.0,Female,Chennai,West,RES170,Restaurant_146,Chinese,7/9/2024,0:00,264.0,26.75,2947.0,50.0,2897.0,Card,Delivered,Not Cancelled,DP590,1.0,3.1,Weekday,False,0.0,0.0,Very Slow,26-35
ORD000160,CUST7828,38.97651632035586,Female,Chennai,East,RES666,Restaurant_88,Indian,7/20/2024,0:00,37.0,9.86,3234.0,0.0,3234.0,Wallet,Delivered,Not Cancelled,DP472,3.0,5.0,Weekend,False,0.06,6.0,Moderate,36-45
ORD000161,CUST6479,38.97651632035586,Female,Delhi,South,RES404,Restaurant_296,Arabian,1/5/2024,0:00,237.0,3.63,1197.0,50.0,1147.0,Wallet,Delivered,Not Cancelled,DP312,3.0,4.9,Weekday,False,0.46,46.0,Very Slow,36-45
ORD000162,CUST9408,40.0,Other,Hyderabad,West,RES442,Restaurant_457,Indian,4/8/2024,0:00,120.0,22.22,4481.0,50.0,4431.0,Card,Delivered,Not Cancelled,DP730,4.0,4.1,Weekday,False,0.43,43.0,Slow,36-45
ORD000163,CUST9916,46.0,Male,Hyderabad,South,RES904,Restaurant_480,Indian,12/26/2024,0:00,,4.35,1197.0,100.0,1097.0,Upi,Cancelled,Customer Cancelled,DP908,,4.0,Weekday,True,0.47,47.0,Very Slow,46-60
ORD000164,CUST6498,38.97651632035586,Female,Chennai,West,RES648,Restaurant_483,Italian,11/11/2024,0:00,,25.1,3731.0,100.0,3631.0,Wallet,Cancelled,Late Delivery,DP947,,4.5,Weekday,True,0.0,0.0,Very Slow,36-45
ORD000165,CUST2188,38.97651632035586,Other,Chennai,North,RES355,Restaurant_432,Indian,7/19/2024,0:00,249.0,4.37,1197.0,300.0,897.0,Card,Delivered,Not Cancelled,DP733,1.0,5.0,Weekday,False,0.22,22.0,Very Slow,36-45
ORD000166,CUST3801,51.0,Male,Hyderabad,Central,RES403,Restaurant_139,Mexican,7/26/2024,0:00,,34.39,4580.0,0.0,4580.0,Card,Cancelled,Restaurant Issue,DP308,,4.5,Weekday,True,0.38,38.0,Very Slow,46-60
ORD000167,CUST4401,38.97651632035586,Female,Mumbai,East,RES340,Restaurant_353,Indian,3/8/2024,0:00,169.0,5.41,3917.0,50.0,3867.0,Wallet,Delivered,Not Cancelled,DP966,3.0,3.7,Weekday,False,0.0,0.0,Very Slow,36-45
ORD000168,CUST1806,38.97651632035586,Other,Mumbai,West,RES780,Restaurant_123,Indian,5/13/2024,0:00,,7.35,3764.0,50.0,3714.0,Upi,Cancelled,Restaurant Issue,DP411,,4.8,Weekday,False,0.15,15.0,Very Slow,36-45
ORD000169,CUST2060,43.0,Male,Delhi,South,RES976,Restaurant_249,Indian,4/21/2024,0:00,144.0,23.22,4945.0,0.0,4945.0,Upi,Delivered,Not Cancelled,DP499,3.0,4.5,Weekend,True,0.0,0.0,Very Slow,36-45
ORD000170,CUST1363,38.97651632035586,Female,Bangalore,South,RES546,Restaurant_127,Arabian,7/29/2024,0:00,,9.97,1197.0,50.0,1147.0,Card,Cancelled,Late Delivery,DP980,,5.0,Weekday,False,0.35,35.0,Very Slow,36-45
ORD000171,CUST3085,41.0,Other,Hyderabad,Central,RES561,Restaurant_154,Indian,1/9/2024,0:00,120.0,7.89,584.0,300.0,284.0,Card,Delivered,Not Cancelled,DP747,3.0,3.6,Weekday,True,0.16,16.0,Slow,36-45
ORD000172,CUST5436,38.97651632035586,Male,Chennai,West,RES195,Restaurant_122,Italian,12/14/2024,0:00,120.0,9.97,1197.0,20.0,1177.0,Wallet,Delivered,Not Cancelled,DP759,5.0,5.0,Weekend,False,0.13,13.0,Slow,36-45
ORD000173,CUST1553,38.97651632035586,Male,Hyderabad,South,RES216,Restaurant_111,Chinese,4/23/2024,0:00,120.0,9.97,816.0,300.0,516.0,Card,Delivered,Not Cancelled,DP355,5.0,4.0,Weekday,False,0.21,21.0,Slow,36-45
ORD000174,CUST2172,38.97651632035586,Female,Hyderabad,South,RES761,Restaurant_5,Arabian,11/4/2024,0:00,279.0,9.97,4832.0,20.0,4812.0,Upi,Delivered,Not Cancelled,DP199,4.0,4.2,Weekday,False,0.0,0.0,Very Slow,36-45
ORD000175,CUST4542,30.0,Male,Delhi,Central,RES267,Restaurant_55,Indian,3/19/2024,0:00,290.0,3.18,628.0,50.0,578.0,Upi,Delivered,Not Cancelled,DP839,4.0,4.5,Weekday,False,0.0,0.0,Very Slow,26-35
ORD000176,CUST1652,39.0,Female,Delhi,South,RES371,Restaurant_360,Arabian,1/2/2024,0:00,,35.26,1197.0,50.0,1147.0,Upi,Cancelled,Restaurant Issue,DP528,,4.6,Weekday,True,0.22,22.0,Very Slow,36-45
ORD000177,CUST4606,42.0,Female,Hyderabad,South,RES696,Restaurant_116,Indian,1/24/2024,0:00,69.0,9.97,2122.0,0.0,2122.0,Cod,Delivered,Not Cancelled,DP777,4.0,4.2,Weekday,False,0.0,0.0,Slow,36-45
ORD000178,CUST6855,38.97651632035586,Other,Chennai,South,RES795,Restaurant_455,Chinese,4/11/2024,0:00,25.0,17.2,3846.0,20.0,3826.0,Wallet,Delivered,Not Cancelled,DP656,4.0,5.0,Weekday,False,0.05,5.0,Fast,36-45
ORD000179,CUST6547,38.97651632035586,Female,Mumbai,Central,RES216,Restaurant_448,Arabian,8/6/2024,0:00,120.0,18.8,915.0,0.0,915.0,Card,Delivered,Not Cancelled,DP589,2.0,3.2,Weekday,True,0.27,27.0,Slow,36-45
ORD000180,CUST4285,26.0,Female,Hyderabad,North,RES405,Restaurant_116,Chinese,10/15/2024,0:00,240.0,9.97,1197.0,300.0,897.0,Card,Delivered,Not Cancelled,DP847,3.0,3.6,Weekday,True,0.13,13.0,Very Slow,26-35
ORD000181,CUST2354,38.97651632035586,Female,Delhi,East,RES721,Restaurant_218,Chinese,9/7/2024,0:00,271.0,15.92,2611.0,20.0,2591.0,Wallet,Delivered,Not Cancelled,DP139,3.0,3.7,Weekend,True,0.18,18.0,Very Slow,36-45
ORD000182,CUST5186,57.0,Other,Delhi,West,RES163,Restaurant_122,Chinese,8/14/2024,0:00,120.0,8.72,1197.0,0.0,1197.0,Upi,Delivered,Not Cancelled,DP906,3.0,4.9,Weekday,False,0.22,22.0,Slow,46-60
ORD000183,CUST3280,39.0,Female,Delhi,North,RES469,Restaurant_104,Mexican,2/26/2024,0:00,120.0,9.97,512.0,20.0,492.0,Upi,Delivered,Not Cancelled,DP491,3.0,5.0,Weekday,True,0.06,6.0,Slow,36-45
ORD000184,CUST7901,38.97651632035586,Female,Chennai,North,RES514,Restaurant_97,Chinese,5/19/2024,0:00,257.0,18.45,4435.0,100.0,4335.0,Card,Delivered,Not Cancelled,DP477,2.0,4.9,Weekend,False,0.01,1.0,Very Slow,36-45
ORD000185,CUST2216,48.0,Other,Mumbai,West,RES886,Restaurant_214,Indian,1/29/2024,0:00,120.0,9.97,4102.0,300.0,3802.0,Upi,Delivered,Not Cancelled,DP692,1.0,3.6,Weekday,False,0.02,2.0,Slow,46-60
ORD000186,CUST3605,26.0,Other,Hyderabad,North,RES732,Restaurant_189,Chinese,5/11/2024,0:00,,9.97,2083.0,50.0,2033.0,Cod,Cancelled,Late Delivery,DP356,,4.6,Weekend,False,0.41,41.0,Very Slow,26-35
ORD000187,CUST8714,25.0,Other,Bangalore,West,RES193,Restaurant_418,Indian,4/25/2024,0:00,120.0,15.12,921.0,20.0,901.0,Wallet,Delivered,Not Cancelled,DP908,1.0,4.5,Weekday,False,0.17,17.0,Slow,18-25
ORD000188,CUST2241,38.97651632035586,Other,Hyderabad,Central,RES728,Restaurant_420,Italian,12/25/2024,0:00,132.0,23.25,3608.0,300.0,3308.0,Card,Delivered,Not Cancelled,DP437,1.0,3.3,Weekday,False,0.44,44.0,Very Slow,36-45
ORD000189,CUST6046,38.97651632035586,Male,Hyderabad,West,RES603,Restaurant_459,Indian,1/17/2024,0:00,46.0,9.97,1197.0,50.0,1147.0,Cod,Delivered,Not Cancelled,DP467,4.0,5.0,Weekday,False,0.0,0.0,Moderate,36-45
ORD000190,CUST5337,50.0,Other,Delhi,North,RES949,Restaurant_189,Mexican,3/1/2024,0:00,266.0,9.97,1197.0,100.0,1097.0,Cod,Delivered,Not Cancelled,DP578,5.0,4.4,Weekday,False,0.0,0.0,Very Slow,46-60
ORD000191,CUST1376,34.0,Female,Chennai,North,RES402,Restaurant_263,Indian,2/24/2024,0:00,120.0,16.06,4010.0,300.0,3710.0,Card,Delivered,Not Cancelled,DP864,5.0,5.0,Weekend,False,0.49,49.0,Slow,26-35
ORD000192,CUST6751,46.0,Male,Hyderabad,Central,RES254,Restaurant_65,Indian,2/2/2024,0:00,59.0,22.08,1025.0,20.0,1005.0,Wallet,Delivered,Not Cancelled,DP220,3.0,3.3,Weekday,False,0.18,18.0,Moderate,46-60
ORD000193,CUST7446,45.0,Female,Delhi,Central,RES814,Restaurant_329,Italian,6/20/2024,0:00,,28.41,1197.0,20.0,1177.0,Card,Cancelled,Late Delivery,DP959,,4.0,Weekday,True,0.1,10.0,Very Slow,36-45
ORD000194,CUST9049,38.97651632035586,Other,Chennai,East,RES566,Restaurant_196,Chinese,7/31/2024,0:00,120.0,9.97,438.0,0.0,438.0,Cod,Delivered,Not Cancelled,DP486,5.0,5.0,Weekday,False,0.0,0.0,Slow,36-45
ORD000195,CUST2692,38.97651632035586,Other,Hyderabad,East,RES768,Restaurant_389,Arabian,11/29/2024,0:00,120.0,6.05,2433.0,50.0,2383.0,Cod,Delivered,Not Cancelled,DP529,3.0,4.9,Weekday,False,0.13,13.0,Slow,36-45
ORD000196,CUST8032,38.97651632035586,Other,Mumbai,West,RES260,Restaurant_238,Indian,7/2/2024,0:00,120.0,9.97,3537.0,50.0,3487.0,Upi,Delivered,Not Cancelled,DP901,2.0,5.0,Weekday,False,0.03,3.0,Slow,36-45
ORD000197,CUST9049,31.0,Other,Hyderabad,West,RES663,Restaurant_117,Italian,6/12/2024,0:00,,1.21,3587.0,300.0,3287.0,Cod,Cancelled,Customer Cancelled,DP927,,3.6,Weekday,False,0.43,43.0,Very Slow,26-35
ORD000198,CUST4553,25.0,Female,Delhi,South,RES372,Restaurant_443,Italian,7/15/2024,0:00,230.0,3.93,3497.0,300.0,3197.0,Card,Delivered,Not Cancelled,DP562,3.0,4.6,Weekday,True,0.0,0.0,Very Slow,18-25
ORD000199,CUST5420,22.0,Male,Delhi,South,RES795,Restaurant_435,Mexican,6/19/2024,0:00,,37.0,1197.0,100.0,1097.0,Upi,Cancelled,Customer Cancelled,DP928,,4.5,Weekday,False,0.0,0.0,Very Slow,18-25
ORD000200,CUST5063,38.97651632035586,Female,Chennai,East,RES828,Restaurant_72,Mexican,4/23/2024,0:00,120.0,8.16,495.0,50.0,445.0,Cod,Delivered,Not Cancelled,DP433,3.0,3.1,Weekday,True,0.02,2.0,Slow,36-45
ORD000201,CUST6333,46.0,Other,Delhi,East,RES657,Restaurant_196,Chinese,11/14/2024,0:00,63.0,7.62,3743.0,0.0,3743.0,Wallet,Delivered,Not Cancelled,DP911,4.0,3.2,Weekday,True,0.17,17.0,Slow,46-60
ORD000202,CUST8798,38.97651632035586,Other,Delhi,South,RES297,Restaurant_374,Indian,2/26/2024,0:00,39.0,32.63,1197.0,50.0,1147.0,Wallet,Delivered,Not Cancelled,DP758,4.0,3.4,Weekday,True,0.0,0.0,Moderate,36-45
ORD000203,CUST4240,38.97651632035586,Female,Bangalore,South,RES448,Restaurant_120,Chinese,12/8/2024,0:00,298.0,26.64,1197.0,100.0,1097.0,Upi,Delivered,Not Cancelled,DP436,3.0,5.0,Weekend,False,0.14,14.000000000000002,Very Slow,36-45
ORD000204,CUST8446,38.97651632035586,Other,Mumbai,North,RES723,Restaurant_174,Indian,6/28/2024,0:00,120.0,9.97,815.0,0.0,815.0,Wallet,Delivered,Not Cancelled,DP594,5.0,4.2,Weekday,True,0.43,43.0,Slow,36-45
ORD000205,CUST4963,40.0,Other,Hyderabad,South,RES699,Restaurant_57,Mexican,10/27/2024,0:00,55.0,37.32,1197.0,50.0,1147.0,Cod,Delivered,Not Cancelled,DP156,3.0,4.0,Weekend,False,0.0,0.0,Moderate,36-45
ORD000206,CUST4985,38.97651632035586,Other,Chennai,West,RES698,Restaurant_85,Arabian,7/7/2024,0:00,120.0,23.37,934.0,20.0,914.0,Cod,Delivered,Not Cancelled,DP588,5.0,4.9,Weekend,True,0.14,14.000000000000002,Slow,36-45
ORD000207,CUST3731,38.97651632035586,Other,Bangalore,East,RES130,Restaurant_322,Mexican,10/13/2024,0:00,,33.15,2584.0,50.0,2534.0,Card,Cancelled,Restaurant Issue,DP605,,4.1,Weekend,False,0.0,0.0,Very Slow,36-45
ORD000208,CUST6605,25.0,Other,Hyderabad,Central,RES298,Restaurant_203,Mexican,1/22/2024,0:00,120.0,3.11,1197.0,100.0,1097.0,Card,Delivered,Not Cancelled,DP350,3.0,5.0,Weekday,False,0.26,26.0,Slow,18-25
